id;name;geoid;geoname;value;datetime
602;Energía asignada en Mercado SPOT Diario España;;;24725.5;2016-01-12T12:00:00+01:00
602;Energía asignada en Mercado SPOT Diario España;;;25239.5;2016-01-12T13:00:00+01:00
602;Energía asignada en Mercado SPOT Diario España;;;24648.8;2016-01-12T14:00:00+01:00
602;Energía asignada en Mercado SPOT Diario España;;;23992.9;2016-01-12T15:00:00+01:00
602;Energía asignada en Mercado SPOT Diario España;;;23326.2;2016-01-12T16:00:00+01:00
602;Energía asignada en Mercado SPOT Diario España;;;23380.2;2016-01-12T17:00:00+01:00
602;Energía asignada en Mercado SPOT Diario España;;;23522.9;2016-01-12T18:00:00+01:00
602;Energía asignada en Mercado SPOT Diario España;;;24271;2016-01-12T19:00:00+01:00
602;Energía asignada en Mercado SPOT Diario España;;;24495.3;2016-01-12T20:00:00+01:00
602;Energía asignada en Mercado SPOT Diario España;;;24208.7;2016-01-12T21:00:00+01:00
602;Energía asignada en Mercado SPOT Diario España;;;23153.5;2016-01-12T22:00:00+01:00
602;Energía asignada en Mercado SPOT Diario España;;;21600.3;2016-01-12T23:00:00+01:00
602;Energía asignada en Mercado SPOT Diario España;;;20339.5;2016-01-13T00:00:00+01:00
602;Energía asignada en Mercado SPOT Diario España;;;19099.4;2016-01-13T01:00:00+01:00
602;Energía asignada en Mercado SPOT Diario España;;;18167.2;2016-01-13T02:00:00+01:00
602;Energía asignada en Mercado SPOT Diario España;;;17667.8;2016-01-13T03:00:00+01:00
602;Energía asignada en Mercado SPOT Diario España;;;17562.6;2016-01-13T04:00:00+01:00
602;Energía asignada en Mercado SPOT Diario España;;;17882;2016-01-13T05:00:00+01:00
602;Energía asignada en Mercado SPOT Diario España;;;19144.9;2016-01-13T06:00:00+01:00
602;Energía asignada en Mercado SPOT Diario España;;;21860.7;2016-01-13T07:00:00+01:00
602;Energía asignada en Mercado SPOT Diario España;;;23949.8;2016-01-13T08:00:00+01:00
602;Energía asignada en Mercado SPOT Diario España;;;24350.4;2016-01-13T09:00:00+01:00
602;Energía asignada en Mercado SPOT Diario España;;;25131.7;2016-01-13T10:00:00+01:00
602;Energía asignada en Mercado SPOT Diario España;;;25301.4;2016-01-13T11:00:00+01:00
602;Energía asignada en Mercado SPOT Diario España;;;25588.5;2016-01-13T12:00:00+01:00
602;Energía asignada en Mercado SPOT Diario España;;;26167.1;2016-01-13T13:00:00+01:00
602;Energía asignada en Mercado SPOT Diario España;;;25409.8;2016-01-13T14:00:00+01:00
